word,freq,nivel,longitud
superfluo,0.617,difícil,9
nativo,7.59,difícil,6
pidiereis,0.0182,difícil,9
templarios,1.66,difícil,10
carnavalesco,0.174,difícil,12
diluyan,0.0363,difícil,7
ilustrativas,0.219,difícil,12
obediente,1.55,difícil,9
autobiografia,0.0525,difícil,13
retomaban,0.0209,difícil,9
coadyuve,0.0251,difícil,8
mandara,0.955,difícil,7
sambo,0.263,difícil,5
mexiquense,0.661,difícil,10
motorizada,0.427,difícil,10
gratuitamente,4.27,difícil,13
absurdidades,0.0145,difícil,12
conglomerados,1.02,difícil,13
ovallino,0.0107,difícil,8
roches,0.0501,difícil,6
bocho,0.631,difícil,5
cualificada,0.912,difícil,11
aniquilaron,0.16999999999999998,difícil,11
cargase,0.031599999999999996,difícil,7
rendidas,0.12,difícil,8
cenete,0.031599999999999996,difícil,6
punitivas,0.257,difícil,9
fumamos,0.5249999999999999,difícil,7
heladeras,0.251,difícil,9
festines,0.158,difícil,8
abortados,0.224,difícil,9
extralimitarse,0.0275,difícil,14
clavar,2.0,difícil,6
levita,0.309,difícil,6
magisterio,3.2399999999999998,difícil,10
totalitarios,1.0499999999999998,difícil,12
escanciadores,0.0129,difícil,13
fanfarrias,0.0794,difícil,10
centella,0.33099999999999996,difícil,8
cargamos,0.794,difícil,8
tradujiste,0.0174,difícil,10
zarcillo,0.0676,difícil,8
sodomizados,0.037200000000000004,difícil,11
disfrutando,10.200000000000001,difícil,11
pinchando,0.501,difícil,9
pidan,5.13,difícil,5
pajarracos,0.09119999999999999,difícil,10
huso,0.871,difícil,4
tagarninas,0.0141,difícil,10
mangoneo,0.0251,difícil,8
drenar,0.692,difícil,6
interlocutoras,0.0162,difícil,14
promulga,0.7080000000000001,difícil,8
juglar,0.513,difícil,6
rumorean,0.0219,difícil,8
reflexivas,0.263,difícil,10
escarba,0.17800000000000002,difícil,7
aduanales,0.24,difícil,9
mansueto,0.0195,difícil,8
fondear,0.275,difícil,7
saltante,0.0479,difícil,8
indispuestos,0.037200000000000004,difícil,12
abogada,8.91,difícil,7
tarar,0.015099999999999999,difícil,5
tranviarias,0.0182,difícil,11
puericultura,0.275,difícil,12
empaquetadores,0.0263,difícil,14
cordino,0.012299999999999998,difícil,7
emborrachado,0.145,difícil,12
parto,13.200000000000001,difícil,5
pasiones,5.13,difícil,8
auyama,0.08710000000000001,difícil,6
tingitana,0.0457,difícil,9
vendamos,0.20900000000000002,difícil,8
champanes,0.0269,difícil,9
traduccion,1.35,difícil,10
contactad,0.0562,difícil,9
prosigamos,0.0977,difícil,10
invasores,3.8,difícil,9
escaras,0.061700000000000005,difícil,7
confeccionaban,0.061700000000000005,difícil,14
empastes,0.14100000000000001,difícil,8
chaimas,0.0148,difícil,7
cuera,0.126,difícil,5
cereza,1.55,difícil,6
fragmenta,0.275,difícil,9
exfoliantes,0.0813,difícil,11
proclamaba,0.513,difícil,10
especulara,0.0117,difícil,10
tarraconenses,0.0589,difícil,13
enhebrando,0.02,difícil,10
apara,0.10700000000000001,difícil,5
dirigista,0.0204,difícil,9
formad,0.06459999999999999,difícil,6
magica,0.7759999999999999,difícil,6
antipatico,0.025699999999999997,difícil,10
garantizaron,0.21400000000000002,difícil,12
atomo,0.0891,difícil,5
copas,12.9,difícil,5
jibia,0.0457,difícil,5
apure,2.0,difícil,5
silencio,77.60000000000001,difícil,8
naja,0.08320000000000001,difícil,4
oficio,15.8,difícil,6
repasaremos,0.117,difícil,11
fantoche,0.28200000000000003,difícil,8
encaminen,0.031599999999999996,difícil,9
iniciad,0.0138,difícil,7
jubilar,0.871,difícil,7
acompleja,0.0631,difícil,9
tanteos,0.09119999999999999,difícil,7
practicasen,0.017,difícil,11
derritiendo,0.427,difícil,11
perladas,0.0309,difícil,8
oferten,0.031599999999999996,difícil,7
contemplando,1.7799999999999998,difícil,12
cocalera,0.0389,difícil,8
susodichos,0.151,difícil,10
eurocentrismo,0.11,difícil,13
peligrosos,10.7,difícil,10
carrocerias,0.030199999999999998,difícil,11
biomasa,1.32,difícil,7
rebobinado,0.057499999999999996,difícil,10
canero,0.0269,difícil,6
valoro,2.09,difícil,6
tabanera,0.0468,difícil,8
semis,0.617,difícil,5
enlatada,0.295,difícil,8
enmudece,0.057499999999999996,difícil,8
sostene,0.010499999999999999,difícil,7
frenetica,0.0129,difícil,9
respiratorio,2.0,difícil,12
echaras,0.112,difícil,7
salas,20.0,difícil,5
entrenaran,0.0295,difícil,10
condensada,1.0,difícil,10
limitativa,0.07759999999999999,difícil,10
imprevista,0.45699999999999996,difícil,10
realeza,2.69,difícil,7
concursantes,2.57,difícil,12
argumental,1.35,difícil,10
clona,0.08710000000000001,difícil,5
sentaria,0.0251,difícil,8
precedencia,0.339,difícil,11
oire,0.0138,difícil,4
criminalizar,1.0,difícil,12
geniales,8.709999999999999,difícil,8
mexicanos,39.8,difícil,9
preferencias,7.24,difícil,12
artilleros,0.7759999999999999,difícil,10
orinan,0.245,difícil,6
devolviendo,1.32,difícil,11
condecorando,0.0135,difícil,12
equivocara,0.0813,difícil,10
hipertrofiado,0.0398,difícil,13
reelecciones,0.204,difícil,12
aparecido,11.2,difícil,9
presionados,0.661,difícil,11
interrumpieron,0.646,difícil,14
contuvieron,0.166,difícil,11
franceses,26.299999999999997,difícil,9
cocorota,0.011,difícil,8
radiar,0.06459999999999999,difícil,6
figurada,0.11499999999999999,difícil,8
inidentificable,0.0138,difícil,15
quesito,0.219,difícil,7
garrotero,0.018600000000000002,difícil,9
plantones,0.537,difícil,9
entremezclar,0.0204,difícil,12
lanchas,1.74,difícil,7
foras,0.049,difícil,5
coloide,0.0741,difícil,7
carrascales,0.0214,difícil,11
desbridamiento,0.0631,difícil,14
costeaba,0.0263,difícil,8
razia,0.0427,difícil,5
palafitos,0.0589,difícil,9
encasillar,0.224,difícil,10
eliminadas,1.5799999999999998,difícil,10
neutralicen,0.0275,difícil,11
inmunizado,0.0813,difícil,10
arrendaban,0.0398,difícil,10
acortado,0.316,difícil,8
silenciaba,0.055,difícil,10
colesterol,3.09,difícil,10
equiparar,1.1,difícil,9
unza,0.0219,difícil,4
acortara,0.0295,difícil,8
maltrate,0.20900000000000002,difícil,8
borramos,0.302,difícil,8
tontorrona,0.0309,difícil,10
textos,32.4,difícil,6
soso,0.7080000000000001,difícil,4
concientizando,0.0589,difícil,14
lasana,0.0263,difícil,6
banques,0.051300000000000005,difícil,7
cristino,0.19999999999999998,difícil,8
ocupan,11.0,difícil,6
focas,1.4500000000000002,difícil,5
cumplidor,0.20900000000000002,difícil,9
revalorizada,0.0234,difícil,12
confiscatoria,0.0214,difícil,13
albarranas,0.0126,difícil,10
vibraciones,2.69,difícil,11
adeudado,0.302,difícil,8
instalas,0.257,difícil,8
zapallos,0.151,difícil,8
deshonrosos,0.0407,difícil,11
postuma,0.0162,difícil,7
aeroclubes,0.0234,difícil,10
enorgullece,1.95,difícil,11
lancero,0.129,difícil,7
planchuela,0.0145,difícil,10
vocifera,0.08320000000000001,difícil,8
despidas,0.09999999999999999,difícil,8
rombos,0.33099999999999996,difícil,6
almacenes,5.75,difícil,9
defraudemos,0.015099999999999999,difícil,11
falerno,0.02,difícil,7
indicada,5.75,difícil,8
arrancador,0.0457,difícil,10
ermita,3.31,difícil,6
remarcadas,0.0214,difícil,10
alta,129.0,difícil,4
ultimados,0.105,difícil,9
mandarin,0.324,difícil,8
inquietantes,0.955,difícil,12
empaques,0.7080000000000001,difícil,8
enquistado,0.174,difícil,10
bronceada,0.407,difícil,9
tauros,0.0724,difícil,6
globulina,0.0708,difícil,9
incursionan,0.08710000000000001,difícil,11
deseosas,0.251,difícil,8
encante,0.479,difícil,7
tristeza,20.0,difícil,8
sentaran,0.17800000000000002,difícil,8
condicionado,1.6199999999999999,difícil,12
hacedoras,0.0155,difícil,9
navegaremos,0.0417,difícil,11
despistan,0.0331,difícil,9
eleva,6.17,difícil,5
tendreis,0.324,difícil,8
seducir,2.69,difícil,7
coimeados,0.0148,difícil,9
sanguijuela,0.372,difícil,11
imaginando,2.63,difícil,10
telefono,7.760000000000001,difícil,8
brama,0.13199999999999998,difícil,5
edil,1.4100000000000001,difícil,4
polacas,0.759,difícil,7
prestamente,0.0195,difícil,11
extenuante,0.389,difícil,10
enterramiento,0.631,difícil,13
brindemos,0.49,difícil,9
consumieran,0.051300000000000005,difícil,11
cancelo,0.692,difícil,7
nire,0.015799999999999998,difícil,4
partira,0.017,difícil,7
indeterminada,0.513,difícil,13
depreciacion,0.0676,difícil,12
cocinados,0.355,difícil,9
escritoras,1.26,difícil,10
sumergibles,0.174,difícil,11
motuda,0.0468,difícil,6
reconsiderar,1.29,difícil,12
afilador,0.219,difícil,8
intrepidez,0.12,difícil,10
acude,4.68,difícil,5
logrados,1.2,difícil,8
subdivida,0.0141,difícil,9
maderera,0.575,difícil,8
especializo,0.182,difícil,11
caledonia,0.389,difícil,9
entendiesen,0.0309,difícil,11
ascendida,0.182,difícil,9
jacobeas,0.0195,difícil,8
renovadas,0.912,difícil,9
guineana,0.112,difícil,8
espiaran,0.0145,difícil,8
incensarios,0.0708,difícil,11
perrunos,0.0501,difícil,8
plegaba,0.0288,difícil,7
delineaba,0.0245,difícil,9
actriz,21.4,difícil,6
torturaste,0.011,difícil,10
rasilla,0.0339,difícil,7
alienada,0.204,difícil,8
cumpliera,1.29,difícil,9
existiendo,6.03,difícil,10
cachea,0.0224,difícil,6
buzoneo,0.10700000000000001,difícil,7
carretea,0.0166,difícil,8
priorato,0.575,difícil,8
logis,0.0537,difícil,5
cantabrico,0.0174,difícil,10
grafismo,0.14100000000000001,difícil,8
personificaron,0.0191,difícil,14
fraguando,0.20900000000000002,difícil,9
previsiones,2.95,difícil,11
diablesas,0.0117,difícil,9
soporta,6.03,difícil,7
acentuado,0.794,difícil,9
garbeo,0.0339,difícil,6
dahir,0.0724,difícil,5
bailarina,5.25,difícil,9
repeti,0.12,difícil,6
autorizara,0.234,difícil,10
ostentar,1.0499999999999998,difícil,8
tejos,0.34700000000000003,difícil,5
onza,0.955,difícil,4
reutilizada,0.126,difícil,11
rescatadas,0.661,difícil,10
pospones,0.0295,difícil,8
aclamen,0.0155,difícil,7
agregaste,0.145,difícil,9
emergido,0.39799999999999996,difícil,8
tarara,0.044700000000000004,difícil,6
empatando,0.363,difícil,9
renacentista,1.7,difícil,12
imbricadas,0.102,difícil,10
tumultuosas,0.0794,difícil,11
ignaciana,0.08320000000000001,difícil,9
fluyese,0.010499999999999999,difícil,7
consumara,0.0347,difícil,9
mostraremos,1.0699999999999998,difícil,11
ordinal,0.316,difícil,7
aposta,0.302,difícil,6
pres,1.29,difícil,4
muy,1620.0,medio,3
habitaran,0.0427,difícil,9
exhalando,0.11,difícil,9
estroboscopio,0.0182,difícil,13
susurraste,0.0178,difícil,10
valientes,10.7,difícil,9
creatividades,0.0129,difícil,13
extravagancia,0.55,difícil,13
abunde,0.11499999999999999,difícil,6
chocados,0.0479,difícil,8
acuda,1.26,difícil,5
derroche,2.04,difícil,8
destiladora,0.0182,difícil,11
pergamino,2.69,difícil,9
desentenderse,0.182,difícil,13
hectolitro,0.0145,difícil,10
subdividiendo,0.0245,difícil,13
capulin,0.012,difícil,7
desaconsejo,0.0251,difícil,11
complicaron,0.295,difícil,11
espirita,0.0178,difícil,8
rememorar,0.501,difícil,9
importacion,0.794,difícil,11
financiando,1.38,difícil,11
aguardar,0.49,difícil,8
exigible,0.661,difícil,8
faltan,24.5,difícil,6
silletero,0.0132,difícil,9
rende,0.0324,difícil,5
salamandra,0.575,difícil,10
zamarro,0.0209,difícil,7
cedros,0.617,difícil,6
limones,2.1900000000000004,difícil,7
desorganizado,0.5619999999999999,difícil,13
despreocuparse,0.0501,difícil,14
lastimo,0.479,difícil,7
dedil,0.0115,difícil,5
angostura,1.5799999999999998,difícil,9
sesionan,0.0331,difícil,8
altomedieval,0.06459999999999999,difícil,12
pesaron,0.135,difícil,7
atenuadores,0.0162,difícil,11
amplificadas,0.0955,difícil,12
intimides,0.015799999999999998,difícil,9
flipamos,0.0174,difícil,8
sionista,1.51,difícil,8
alivia,1.7799999999999998,difícil,6
relevados,0.288,difícil,9
incorrectas,1.26,difícil,11
armadores,0.302,difícil,9
huila,1.4500000000000002,difícil,5
lengueta,0.015799999999999998,difícil,8
proporcionaban,0.5249999999999999,difícil,14
relajara,0.0676,difícil,8
ofrecimos,0.38,difícil,9
goleamos,0.0135,difícil,8
sindica,0.0813,difícil,7
cayote,0.011,difícil,6
justificacion,0.55,difícil,13
archivadores,0.11,difícil,12
aterrizan,0.437,difícil,9
fisicas,0.417,difícil,7
expectativas,18.2,difícil,12
enjaulada,0.0891,difícil,9
recompensados,0.692,difícil,13
frisones,0.13799999999999998,difícil,8
sublevando,0.0182,difícil,10
ocasionaba,0.19999999999999998,difícil,10
poyos,0.0339,difícil,5
dosificacion,0.010499999999999999,difícil,12
ducha,12.6,difícil,5
acumuladas,1.15,difícil,10
despojas,0.012,difícil,8
demostremos,0.389,difícil,11
connotacion,0.0138,difícil,11
defendiera,0.501,difícil,10
caducidad,2.34,difícil,9
congresista,4.57,difícil,11
satisface,2.8200000000000003,difícil,9
espectador,7.94,difícil,10
gata,4.8999999999999995,difícil,4
declaratoria,1.26,difícil,12
debilitado,2.1399999999999997,difícil,10
informadora,0.0427,difícil,11
chaqueta,8.32,difícil,8
bartolina,0.0724,difícil,9
llevabais,0.0427,difícil,9
implan,0.0263,difícil,6
disparara,0.427,difícil,9
ufo,0.45699999999999996,difícil,3
uveitis,0.0129,difícil,7
sostuvieron,1.66,difícil,11
cerbatanas,0.049,difícil,10
traumatizantes,0.0309,difícil,14
aditamentos,0.195,difícil,11
desembocara,0.0224,difícil,11
mesnadas,0.0589,difícil,8
prensaba,0.012,difícil,8
opacara,0.0115,difícil,7
ciervos,1.4500000000000002,difícil,7
golpeteando,0.0145,difícil,11
groen,0.015099999999999999,difícil,5
suplantaba,0.0182,difícil,10
reconocen,10.5,difícil,9
indisciplinado,0.16999999999999998,difícil,14
descriptos,0.191,difícil,10
aterrorizar,0.479,difícil,11
gilipollas,6.03,difícil,10
legar,0.302,difícil,5
optimizando,0.186,difícil,11
profetizado,0.191,difícil,11
temiamos,0.010499999999999999,difícil,8
inocentemente,0.5249999999999999,difícil,13
fundis,0.0195,difícil,6
vestibulo,0.0398,difícil,9
inundados,0.813,difícil,9
obstaculizados,0.10700000000000001,difícil,14
incurran,0.148,difícil,8
maniobrabilidad,0.309,difícil,15
limosneros,0.0955,difícil,10
filarete,0.0107,difícil,8
censos,2.04,difícil,6
comunicadoras,0.0724,difícil,13
jabillo,0.0148,difícil,7
librepensadoras,0.0132,difícil,15
jalas,0.21400000000000002,difícil,5
conjugo,0.0115,difícil,7
inventaria,0.0115,difícil,10
georgiano,1.4100000000000001,difícil,9
pirando,0.025699999999999997,difícil,7
estudien,1.48,difícil,8
comprometidas,1.91,difícil,13
expulsas,0.0407,difícil,8
canada,4.79,difícil,6
torturara,0.0166,difícil,9
neuroendocrinas,0.0138,difícil,15
premuras,0.017,difícil,8
pildora,0.234,difícil,7
vigilaron,0.0813,difícil,9
dial,1.51,difícil,4
ocupo,2.29,difícil,5
notos,0.0141,difícil,5
posees,0.794,difícil,6
capturada,1.4500000000000002,difícil,9
remodelaron,0.129,difícil,11
limonita,0.049,difícil,8
coaxiales,0.061700000000000005,difícil,9
coyuntura,3.89,difícil,9
etiqueta,15.1,difícil,8
zarandea,0.051300000000000005,difícil,8
mirador,3.39,difícil,7
promulgaban,0.015799999999999998,difícil,11
tendales,0.012,difícil,8
infranqueables,0.117,difícil,14
despluma,0.0275,difícil,8
caracola,0.302,difícil,8
polarizadas,0.45699999999999996,difícil,11
podrir,0.08710000000000001,difícil,6
asalta,0.871,difícil,6
opas,0.135,difícil,4
consumidos,1.0,difícil,10
ogros,0.257,difícil,5
pallar,0.018600000000000002,difícil,6
desmedro,0.5619999999999999,difícil,8
esmerilados,0.017,difícil,11
androide,1.0,difícil,8
bostezar,0.219,difícil,8
guarecer,0.0234,difícil,8
cartujano,0.0269,difícil,9
neperiano,0.012299999999999998,difícil,9
guillo,0.0759,difícil,6
derrumbando,0.26899999999999996,difícil,11
racionalizar,0.955,difícil,12
bermas,0.030199999999999998,difícil,6
agites,0.0457,difícil,6
yes,3.8,difícil,3
arcillosas,0.0933,difícil,10
taladran,0.0661,difícil,8
mitiga,0.191,difícil,6
atrofie,0.0117,difícil,7
comparta,2.8200000000000003,difícil,8
portilla,0.537,difícil,8
muestral,0.302,difícil,8
aplastaremos,0.0245,difícil,12
filtramos,0.0562,difícil,9
homologar,0.363,difícil,9
crupieres,0.012299999999999998,difícil,9
irresueltas,0.0132,difícil,11
pronunciaste,0.038000000000000006,difícil,12
ventosas,0.372,difícil,8
extorsionaban,0.0234,difícil,13
recibias,0.012,difícil,8
prendimos,0.13799999999999998,difícil,9
separare,0.0166,difícil,8
confia,1.29,difícil,6
promocionados,0.245,difícil,13
teosinte,0.0145,difícil,8
endulzado,0.145,difícil,9
clarifican,0.0661,difícil,10
restaurativo,0.018600000000000002,difícil,12
armara,0.155,difícil,6
descredito,0.0417,difícil,10
laicas,0.417,difícil,6
ligamentos,1.0699999999999998,difícil,10
hereje,1.17,difícil,6
morais,0.24,difícil,6
alverja,0.0166,difícil,7
ahorrado,2.34,difícil,8
dedicaron,3.39,difícil,9
retuvo,1.32,difícil,6
montoneras,0.204,difícil,10
quedara,7.59,difícil,7
comprometida,6.31,difícil,12
rosarios,0.447,difícil,8
chorreaba,0.0759,difícil,9
retornar,2.29,difícil,8
dispares,2.1399999999999997,difícil,8
impolutas,0.0891,difícil,9
incinerar,0.234,difícil,9
forjados,0.363,difícil,8
dentistas,1.0699999999999998,difícil,9
resueltos,3.02,difícil,9
desgarrados,0.11499999999999999,difícil,11
adquisitivo,3.4699999999999998,difícil,11
compresion,0.162,difícil,10
neutralizaban,0.0107,difícil,13
asustados,2.4499999999999997,difícil,9
tumor,6.31,difícil,5
vieiras,0.182,difícil,7
peonias,0.037200000000000004,difícil,7
engendra,0.741,difícil,8
rigideces,0.0759,difícil,9
trinchador,0.0115,difícil,10
internistas,0.07759999999999999,difícil,11
adalid,0.55,difícil,6
porqueros,0.025699999999999997,difícil,9
paseemos,0.015799999999999998,difícil,8
pretensiosos,0.0115,difícil,12
coxa,0.0417,difícil,4
plante,0.603,difícil,6
jefatura,4.79,difícil,8
asaron,0.0309,difícil,6
raleo,0.0324,difícil,5
obregon,0.229,difícil,7
infecciones,5.37,difícil,11
trabajas,7.08,difícil,8
glorio,0.0427,difícil,6
verdemar,0.0234,difícil,8
facturan,0.219,difícil,8
aprobatorios,0.012299999999999998,difícil,12
sueltan,1.51,difícil,7
elaborada,4.68,difícil,9
indisolubilidad,0.0525,difícil,15
operaron,1.1,difícil,8
vellones,0.0234,difícil,8
automatizada,0.661,difícil,12
pasiflora,0.0234,difícil,9
recomendaciones,16.2,difícil,15
compositivo,0.182,difícil,11
injuriosa,0.102,difícil,9
comporten,0.55,difícil,9
mintieras,0.0195,difícil,9
anfeta,0.018600000000000002,difícil,6
adivinatorios,0.0363,difícil,13
entendia,0.794,difícil,8
sacador,0.0407,difícil,7
chismosos,0.251,difícil,9
orinaba,0.12,difícil,7
vistes,1.1,difícil,6
contextura,0.575,difícil,10
pilotados,0.0417,difícil,9
inundan,0.9769999999999999,difícil,7
circunflejos,0.011,difícil,12
fiduciante,0.0209,difícil,10
recreaciones,0.363,difícil,12
aclarase,0.0794,difícil,8
calumniadora,0.010499999999999999,difícil,12
ideogramas,0.10700000000000001,difícil,10
rededores,0.0331,difícil,9
tocomocho,0.0245,difícil,9
sucesorios,0.155,difícil,10
islandesa,0.372,difícil,9
coheredero,0.024,difícil,10
pagareis,0.025699999999999997,difícil,8
boiserie,0.0129,difícil,8
unidas,33.9,difícil,6
enfundado,0.11499999999999999,difícil,9
desquiciar,0.0537,difícil,10
empleasen,0.018600000000000002,difícil,9
amarraderos,0.0112,difícil,11
coexistan,0.09119999999999999,difícil,9
juzgamos,0.724,difícil,8
cansina,0.20900000000000002,difícil,7
acomodando,0.741,difícil,10
resistir,10.200000000000001,difícil,8
insensibilizado,0.0155,difícil,15
reinstalando,0.0309,difícil,12
vertida,0.316,difícil,7
